"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","476","777780","0.0-22.0-2.46","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","James","0","Shared","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","556","113"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","477","778796","0.0-22.0-3.46","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","James","0","Shared","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","562","113"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","478","779074","0.0-22.0-1.47","","278","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","567","114"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","479","779329","0.0-22.0-2.47","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","564","114"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","480","780344","0.0-22.0-3.47","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","570","114"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","481","780588","0.0-22.0-1.48","","244","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","James","0","Shared","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","575","115"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","482","780850","0.0-22.0-2.48","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","James","0","Shared","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","572","115"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","483","781864","0.0-22.0-3.48","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","James","0","Shared","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","578","115"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","484","782065","0.0-22.0-1.49","","200","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","583","116"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","485","782320","0.0-22.0-2.49","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","580","116"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","486","783335","0.0-22.0-3.49","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","586","116"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","487","783482","0.0-22.0-1.50","","146","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Sebastian","4","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw089.bmp","5","591","117"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","488","783745","0.0-22.0-2.50","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Sebastian","4","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw089.bmp","5","588","117"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","489","784754","0.0-22.0-3.50","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Sebastian","4","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw089.bmp","5","588","117"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","490","784867","0.0-22.0-1.51","","113","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","18","James","0","Kept","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","593","118"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","491","785133","0.0-22.0-2.51","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","18","James","0","Kept","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","589","118"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","492","786148","0.0-22.0-3.51","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","James","0","Kept","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","589","118"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","493","786356","0.0-22.0-1.52","","206","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","594","119"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","494","786620","0.0-22.0-2.52","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","589","119"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","495","787635","0.0-22.0-3.52","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","599","119"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","496","787802","0.0-22.0-1.53","","166","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","18","Sebastian","4","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw089.bmp","5","604","120"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","497","788063","0.0-22.0-2.53","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","18","Sebastian","4","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw089.bmp","5","601","120"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","498","789073","0.0-22.0-3.53","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Sebastian","4","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw089.bmp","5","607","120"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","499","789282","0.0-22.0-1.54","","209","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","19","James","0","Kept","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","612","121"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","500","789543","0.0-22.0-2.54","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","19","James","0","Kept","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","609","121"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","501","790559","0.0-22.0-3.54","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","James","0","Kept","0.8,0.35","8","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","2","609","121"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","502","790699","0.0-22.0-1.55","","140","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","19","Gavin","9","Shared","0.65,0.35","13","0.65","trustrating_stim/white_00223_940128_fb_edt.bmp","7","614","122"
