"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","327","793643","0.0-19.0-1.63","","278","","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Richard","7","Kept","0.65,0.35","10","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","8","306","64"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","328","793898","0.0-19.0-2.63","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Richard","7","Kept","0.65,0.35","10","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","8","301","64"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","329","794908","0.0-19.0-3.63","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Richard","7","Kept","0.65,0.35","10","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","8","301","64"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","330","795171","0.0-19.0-1.64","","262","","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","22","Aaron","1","Kept","0.65,0.2","9","0.65","trustrating_stim/white_00340_940422_fa_edt.bmp","4.5","306","65"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","331","795425","0.0-19.0-2.64","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","22","Aaron","1","Kept","0.65,0.2","9","0.65","trustrating_stim/white_00340_940422_fa_edt.bmp","4.5","303","65"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","332","796443","0.0-19.0-3.64","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Aaron","1","Kept","0.65,0.2","9","0.65","trustrating_stim/white_00340_940422_fa_edt.bmp","4.5","303","65"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","333","796691","0.0-19.0-1.65","","247","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","22","Jacob","11","Shared","0.35,0.8","12","0.35","trustrating_stim/white_mw035.bmp","8","308","66"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","334","796944","0.0-19.0-2.65","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","22","Jacob","11","Shared","0.35,0.8","12","0.35","trustrating_stim/white_mw035.bmp","8","304","66"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","335","797947","0.0-19.0-3.65","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Jacob","11","Shared","0.35,0.8","12","0.35","trustrating_stim/white_mw035.bmp","8","312","66"
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","336","802960","0.0-20.0","","null","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the first block<p>These are the actual partners you will be interacting with in the next block:<p><div class='tc' align='center'><img class='introPic' src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><strong>Benjamin</strong></div><div class='bl' align='center'><img class='introPic' src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><strong>Tyler</strong></div><div class='br' align='center'><img class='introPic' src='trustrating_stim/white_mw049.bmp'><br><strong>Michael</strong></div></div><p>Across <strong>66 rounds</strong> you will interact with each partner <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","instructions","337","806315","0.0-21.0","[{""page_index"":0,""viewing_time"":2483},{""page_index"":1,""viewing_time"":872}]","3355","","","","","","","","","","","","","","",""
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","338","807587","0.0-22.0-1.0","","1164","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","317","67"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","339","807850","0.0-22.0-2.0","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","312","67"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","340","808856","0.0-22.0-3.0","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","322","67"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","341","809236","0.0-22.0-1.1","","379","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Tyler","5","Kept","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","327","68"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","342","809493","0.0-22.0-2.1","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Tyler","5","Kept","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","322","68"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","343","810499","0.0-22.0-3.1","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Tyler","5","Kept","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","322","68"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","344","810795","0.0-22.0-1.2","","295","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","327","69"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","345","811046","0.0-22.0-2.2","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","323","69"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","346","812063","0.0-22.0-3.2","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","323","69"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","347","812235","0.0-22.0-1.3","","170","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Tyler","5","Kept","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","328","70"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","348","812506","0.0-22.0-2.3","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Tyler","5","Kept","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","323","70"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","349","813517","0.0-22.0-3.3","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Tyler","5","Kept","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","323","70"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","350","813827","0.0-22.0-1.4","","308","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","328","71"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","351","814086","0.0-22.0-2.4","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","323","71"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","352","815091","0.0-22.0-3.4","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","333","71"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","353","815179","0.0-22.0-1.5","","86","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","338","72"
