"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","516","650919","0.0-22.0-3.59","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","635","126"
"html-keyboard-response","517","651544","0.0-22.0-1.60","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","624","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","21","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","640","127"
"html-keyboard-response","518","651797","0.0-22.0-2.60","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","21","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","639","127"
"html-keyboard-response","519","652806","0.0-22.0-3.60","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","639","127"
"html-keyboard-response","520","653408","0.0-22.0-1.61","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","601","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","644","128"
"html-keyboard-response","521","653661","0.0-22.0-2.61","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","639","128"
"html-keyboard-response","522","654670","0.0-22.0-3.61","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","649","128"
"html-keyboard-response","523","655128","0.0-22.0-1.62","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","457","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","21","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","654","129"
"html-keyboard-response","524","655385","0.0-22.0-2.62","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","21","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","653","129"
"html-keyboard-response","525","656390","0.0-22.0-3.62","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","655","129"
"html-keyboard-response","526","657392","0.0-22.0-1.63","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1001","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","660","130"
"html-keyboard-response","527","657649","0.0-22.0-2.63","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","655","130"
"html-keyboard-response","528","658657","0.0-22.0-3.63","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Matthew</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Matthew","4","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00757_941201_fa_edt.bmp","2.5","665","130"
"html-keyboard-response","529","658992","0.0-22.0-1.64","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","334","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","22","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","670","131"
"html-keyboard-response","530","659245","0.0-22.0-2.64","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","22","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","668","131"
"html-keyboard-response","531","660253","0.0-22.0-3.64","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Evan","10","Kept","0.8,0.2","11","0.8","trustrating_stim/white_00223_940128_fb_edt.bmp","5","668","131"
"html-keyboard-response","532","661642","0.0-22.0-1.65","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1388","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","22","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","673","132"
"html-keyboard-response","533","661901","0.0-22.0-2.65","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","22","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","671","132"
"html-keyboard-response","534","662910","0.0-22.0-3.65","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Anthony","3","Shared","0.8,0.35","8","0.8","trustrating_stim/white_mw056.bmp","1","675","132"
"instructions","535","679153","0.0-23.0","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":13035},{""page_index"":1,""viewing_time"":1962},{""page_index"":2,""viewing_time"":1246}]","16243","","","","","","","","","","","","","","",""
"image-keyboard-response","536","681345","0.0-24.0-1.0","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","2190","","","trustrating_stim/white_00898_960530_fa_edt.bmp","5","","","8","","","","","trustrating_stim/white_00898_960530_fa_edt.bmp","4.5","",""
"image-keyboard-response","537","681553","0.0-24.0-2.0","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","8","","","","","","4.5","",""
"image-keyboard-response","538","684441","0.0-24.0-1.1","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","2776","","","trustrating_stim/white_mw060.bmp","3","","","5","","","","","trustrating_stim/white_mw060.bmp","2.5","",""
"image-keyboard-response","539","684645","0.0-24.0-2.1","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_mw060.bmp","null","","","5","","","","","","2.5","",""
"image-keyboard-response","540","686017","0.0-24.0-1.2","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","1264","","","trustrating_stim/white_00659_941121_fa_edt.bmp","1","","","2","","","","","trustrating_stim/white_00659_941121_fa_edt.bmp","1","",""
"image-keyboard-response","541","686221","0.0-24.0-2.2","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","2","","","","","","1","",""
"image-keyboard-response","542","689273","0.0-24.0-1.3","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","2948","","","trustrating_stim/white_mw035.bmp","3","","","9","","","","","trustrating_stim/white_mw035.bmp","4.5","",""
"image-keyboard-response","543","689480","0.0-24.0-2.3","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_mw035.bmp","null","","","9","","","","","","4.5","",""
"image-keyboard-response","544","691769","0.0-24.0-1.4","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","2180","","","trustrating_stim/white_mw097.bmp","2","","","1","","","","","trustrating_stim/white_mw097.bmp","1","",""
"image-keyboard-response","545","691973","0.0-24.0-2.4","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_mw097.bmp","null","","","1","","","","","","1","",""
"image-keyboard-response","546","694401","0.0-24.0-1.5","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","2322","","","trustrating_stim/white_00785_941205_fb_edt.bmp","4","","","0","","","","","trustrating_stim/white_00785_941205_fb_edt.bmp","1","",""
"image-keyboard-response","547","694609","0.0-24.0-2.5","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","0","","","","","","1","",""
"image-keyboard-response","548","695937","0.0-24.0-1.6","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_rating","","1216","","","trustrating_stim/white_mw056.bmp","1","","","3","","","","","trustrating_stim/white_mw056.bmp","1","",""
"image-keyboard-response","549","696144","0.0-24.0-2.6","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","final_ratingFB","","null","","","trustrating_stim/white_mw056.bmp","null","","","3","","","","","","1","",""
