"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","184","512006","0.0-18.0-1.29","","1091","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","149","30"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","185","512262","0.0-18.0-2.29","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","148","30"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","186","513268","0.0-18.0-3.29","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","150","30"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","187","514293","0.0-18.0-1.30","","1025","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","155","31"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","188","514545","0.0-18.0-2.30","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","8","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","153","31"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","189","515548","0.0-18.0-3.30","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","153","31"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","190","517240","0.0-18.0-1.31","","1692","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","158","32"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","191","517494","0.0-18.0-2.31","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","8","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","156","32"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","192","518496","0.0-18.0-3.31","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","156","32"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","193","519044","0.0-18.0-1.32","","547","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","161","33"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","194","519300","0.0-18.0-2.32","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","160","33"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","195","520303","0.0-18.0-3.32","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","160","33"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","196","521249","0.0-18.0-1.33","","946","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","165","34"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","197","521504","0.0-18.0-2.33","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","164","34"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","198","522510","0.0-18.0-3.33","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","166","34"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","199","523128","0.0-18.0-1.34","","617","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","171","35"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","200","523385","0.0-18.0-2.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","170","35"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","201","524388","0.0-18.0-3.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","170","35"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","202","524990","0.0-18.0-1.35","","601","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","9","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","175","36"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","203","525243","0.0-18.0-2.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","9","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","173","36"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","204","526249","0.0-18.0-3.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","173","36"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","205","527117","0.0-18.0-1.36","","868","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","10","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","178","37"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","206","527372","0.0-18.0-2.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","10","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","176","37"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","207","528377","0.0-18.0-3.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","180","37"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","208","529065","0.0-18.0-1.37","","687","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","185","38"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","209","529318","0.0-18.0-2.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","184","38"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","210","530323","0.0-18.0-3.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","184","38"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","211","530933","0.0-18.0-1.38","","609","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","189","39"
