"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","342","411774","0.0-22.0-3.1","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","354","68",""
"","","","blurwarn","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","343","419726","0.0-22.0-0.2-0.2","","7952","","","49","","","","","","","","","","","","1"
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","344","421293","0.0-22.0-1.2","","1312","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Nathan","7","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","359","69",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","345","421557","0.0-22.0-2.2","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Nathan","7","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","354","69",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","346","422563","0.0-22.0-3.2","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Nathan","7","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","354","69",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","347","423249","0.0-22.0-1.3","","685","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","359","70",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","348","423513","0.0-22.0-2.3","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","356","70",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","349","424524","0.0-22.0-3.3","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","356","70",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","350","425759","0.0-22.0-1.4","","1235","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","361","71",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","351","426021","0.0-22.0-2.4","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","357","71",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","352","427031","0.0-22.0-3.4","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","365","71",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","353","427799","0.0-22.0-1.5","","767","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","370","72",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","354","428054","0.0-22.0-2.5","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","365","72",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","355","429061","0.0-22.0-3.5","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","365","72",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","356","430663","0.0-22.0-1.6","","1601","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Jacob","11","Shared","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","370","73",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","357","430929","0.0-22.0-2.6","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Jacob","11","Shared","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","365","73",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","358","431936","0.0-22.0-3.6","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Jacob","11","Shared","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","375","73",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","359","432158","0.0-22.0-1.7","","221","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","380","74",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","360","432421","0.0-22.0-2.7","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","375","74",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","361","433436","0.0-22.0-3.7","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","385","74",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","362","434235","0.0-22.0-1.8","","798","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","390","75",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","363","434499","0.0-22.0-2.8","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","389","75",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","364","435506","0.0-22.0-3.8","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","389","75",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","365","436105","0.0-22.0-1.9","","599","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","394","76",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","366","436367","0.0-22.0-2.9","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","389","76",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","367","437374","0.0-22.0-3.9","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","399","76",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","368","438123","0.0-22.0-1.10","","749","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Sean","1","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","404","77",""
