"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","367","534369","0.0-14.0-2.52","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","18","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","541","119","",""
"html-keyboard-response","368","535386","0.0-14.0-3.52","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","18","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","541","119","",""
"html-keyboard-response","369","536042","0.0-14.0-1.53","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","655","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","546","120","",""
"html-keyboard-response","370","536307","0.0-14.0-2.53","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","541","120","",""
"html-keyboard-response","371","537316","0.0-14.0-3.53","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","18","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","551","120","",""
"html-keyboard-response","372","537689","0.0-14.0-1.54","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","371","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","19","Great Grapes","Fruit/grapes.png","Won","0.65,0.2","14","0.65","556","121","",""
"html-keyboard-response","373","537953","0.0-14.0-2.54","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","19","Great Grapes","Fruit/grapes.png","Won","0.65,0.2","14","0.65","551","121","",""
"html-keyboard-response","374","538957","0.0-14.0-3.54","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","19","Great Grapes","Fruit/grapes.png","Won","0.65,0.2","14","0.65","561","121","",""
"html-keyboard-response","375","539225","0.0-14.0-1.55","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","267","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","19","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","566","122","",""
"html-keyboard-response","376","539491","0.0-14.0-2.55","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","19","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","561","122","",""
"html-keyboard-response","377","540505","0.0-14.0-3.55","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","19","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","571","122","",""
"html-keyboard-response","378","540757","0.0-14.0-1.56","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","249","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","19","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","576","123","",""
"html-keyboard-response","379","541024","0.0-14.0-2.56","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","19","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","571","123","",""
"html-keyboard-response","380","542030","0.0-14.0-3.56","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","19","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","581","123","",""
"html-keyboard-response","381","542307","0.0-14.0-1.57","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","276","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","20","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","586","124","",""
"html-keyboard-response","382","542561","0.0-14.0-2.57","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","20","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","581","124","",""
"html-keyboard-response","383","543577","0.0-14.0-3.57","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","20","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","581","124","",""
"html-keyboard-response","384","543878","0.0-14.0-1.58","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","300","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","586","125","",""
"html-keyboard-response","385","544131","0.0-14.0-2.58","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","582","125","",""
"html-keyboard-response","386","545143","0.0-14.0-3.58","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","20","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","590","125","",""
"html-keyboard-response","387","545418","0.0-14.0-1.59","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","273","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","595","126","",""
"html-keyboard-response","388","545680","0.0-14.0-2.59","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","591","126","",""
"html-keyboard-response","389","546691","0.0-14.0-3.59","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","20","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","599","126","",""
"html-keyboard-response","390","546989","0.0-14.0-1.60","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","296","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","21","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","604","127","",""
"html-keyboard-response","391","547244","0.0-14.0-2.60","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","21","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","600","127","",""
"html-keyboard-response","392","548255","0.0-14.0-3.60","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","21","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","600","127","",""
"html-keyboard-response","393","548553","0.0-14.0-1.61","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","295","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","21","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","605","128","",""
"html-keyboard-response","394","548812","0.0-14.0-2.61","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","21","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","602","128","",""
"html-keyboard-response","395","549822","0.0-14.0-3.61","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","21","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","608","128","",""
