"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","163","211107","0.0-5.0-1.79","","null","","img/1to3/1.png","null","146","453","0.5","0.1","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","164","212410","0.0-5.0-2.79","","","","","","146","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":103},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":506},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":1004},{""stimulus"":""img/1to3/11.png"",""time"":1098},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","165","212627","0.0-5.0-1.80","","null","","img/3to2/1.png","null","145","215","0.5","0.1","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","166","213924","0.0-5.0-2.80","","","","","","145","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":407},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":608},{""stimulus"":""img/3to1/7.png"",""time"":703},{""stimulus"":""img/3to1/8.png"",""time"":796},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1204}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","167","214421","0.0-5.0-1.81","","null","","img/1to3/1.png","null","144","488","0.5","0.1","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","168","215714","0.0-5.0-2.81","","","","","","144","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":202},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":701},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":903},{""stimulus"":""img/1to3/10.png"",""time"":996},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","169","216005","0.0-5.0-1.82","","null","","img/3to2/1.png","null","143","289","0.5","0.1","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","170","217301","0.0-5.0-2.82","","","","","","143","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":113},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":301},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":706},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1204}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","171","217516","0.0-5.0-1.83","","213","","img/2to1/1.png","1","142","881","0.5","0.1","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","172","218805","0.0-5.0-2.83","","","","","","142","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":706},{""stimulus"":""img/2to1/8.png"",""time"":799},{""stimulus"":""img/2to1/9.png"",""time"":895},{""stimulus"":""img/2to1/10.png"",""time"":990},{""stimulus"":""img/2to1/11.png"",""time"":1096},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","173","219283","0.0-5.0-1.84","","null","","img/1to3/1.png","null","141","475","0.5","0.1","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","174","220578","0.0-5.0-2.84","","","","","","141","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":905},{""stimulus"":""img/1to3/10.png"",""time"":997},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","175","221013","0.0-5.0-1.85","","null","","img/3to2/1.png","null","140","431","0.5","0.1","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","176","222309","0.0-5.0-2.85","","","","","","140","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":111},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":1002},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1203}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","177","222562","0.0-5.0-1.86","","252","","img/2to1/1.png","1","139","165","0.5","0.1","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","178","223850","0.0-5.0-2.86","","","","","","139","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":808},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1102},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","179","224332","0.0-5.0-1.87","","null","","img/1to3/1.png","null","138","472","0.5","0.1","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","180","225625","0.0-5.0-2.87","","","","","","138","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":693},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":903},{""stimulus"":""img/1to3/10.png"",""time"":995},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","181","226174","0.0-5.0-1.88","","null","","img/3to2/1.png","null","137","539","0.5","0.1","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","182","227462","0.0-5.0-2.88","","","","","","137","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":406},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":611},{""stimulus"":""img/3to1/7.png"",""time"":704},{""stimulus"":""img/3to1/8.png"",""time"":798},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":997},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1199}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","183","227879","0.0-5.0-1.89","","null","","img/1to3/1.png","null","136","416","0.5","0.1","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","184","229167","0.0-5.0-2.89","","","","","","136","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":103},{""stimulus"":""img/1to2/2.png"",""time"":212},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":399},{""stimulus"":""img/1to2/5.png"",""time"":508},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":696},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":896},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1099},{""stimulus"":""img/1to2/12.png"",""time"":1194}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","185","229188","0.0-5.0-1.90","","19","","img/2to1/1.png","2","135","228","0.5","0.1","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","186","230485","0.0-5.0-2.90","","","","","","135","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":503},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":1001},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","187","230652","0.0-5.0-1.91","","null","","img/3to2/1.png","null","134","165","0.5","0.1","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","188","231950","0.0-5.0-2.91","","","","","","134","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":116},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":302},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":506},{""stimulus"":""img/3to2/6.png"",""time"":600},{""stimulus"":""img/3to2/7.png"",""time"":707},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":1003},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1205}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","189","232520","0.0-5.0-1.92","","569","","img/2to1/1.png","1","133","285","0.5","0.1","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","190","233808","0.0-5.0-2.92","","","","","","133","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":210},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":600},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1089},{""stimulus"":""img/2to1/12.png"",""time"":1193}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","191","234196","0.0-5.0-1.93","","null","","img/1to3/1.png","null","132","380","0.5","0.1","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","192","235492","0.0-5.0-2.93","","","","","","132","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","193","236042","0.0-5.0-1.94","","549","","img/2to1/1.png","2","131","408","0.5","0.1","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","194","237332","0.0-5.0-2.94","","","","","","131","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":212},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":508},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":993},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","195","237828","0.0-5.0-1.95","","null","","img/3to2/1.png","null","130","493","0.5","0.1","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","196","239116","0.0-5.0-2.95","","","","","","130","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":205},{""stimulus"":""img/3to1/3.png"",""time"":313},{""stimulus"":""img/3to1/4.png"",""time"":406},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":610},{""stimulus"":""img/3to1/7.png"",""time"":703},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":905},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","197","239624","0.0-5.0-1.96","","null","","img/1to3/1.png","null","129","492","0.5","0.1","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","198","240912","0.0-5.0-2.96","","","","","","129","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":904},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1202}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","199","241093","0.0-5.0-1.97","","null","","img/3to2/1.png","null","128","177","0.5","0.1","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","200","242380","0.0-5.0-2.97","","","","","","128","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":806},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1105},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]",""
