"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"animation","266","608410","0.0-5.0-2.130","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","95","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","267","608860","0.0-5.0-1.131","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","94","449","0.5","0.1","1","2","",""
"animation","268","610148","0.0-5.0-2.131","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","94","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1188}]","[]"
"image-keyboard-response","269","610228","0.0-5.0-1.132","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","79","","","","choice","","","img/2to1/1.png","2","93","291","0.5","0.1","2","3","",""
"animation","270","611516","0.0-5.0-2.132","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","93","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","271","611941","0.0-5.0-1.133","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","92","423","0.5","0.1","3","1","",""
"animation","272","613229","0.0-5.0-2.133","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","92","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1089},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","273","613806","0.0-5.0-1.134","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","91","575","0.5","0.1","1","3","",""
"animation","274","615094","0.0-5.0-2.134","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","91","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","275","615315","0.0-5.0-1.135","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","90","219","0.5","0.1","3","1","",""
"animation","276","616604","0.0-5.0-2.135","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","90","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":102},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","277","616794","0.0-5.0-1.136","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","89","189","0.5","0.1","1","3","",""
"animation","278","618083","0.0-5.0-2.136","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","89","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","279","618436","0.0-5.0-1.137","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","88","350","0.5","0.1","3","1","",""
"animation","280","619726","0.0-5.0-2.137","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","88","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","281","620208","0.0-5.0-1.138","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","87","480","0.5","0.1","1","2","",""
"animation","282","621496","0.0-5.0-2.138","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","87","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":594},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1089},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","283","621816","0.0-5.0-1.139","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","319","","","","choice","","","img/2to1/1.png","1","86","539","0.5","0.1","2","1","",""
"animation","284","623104","0.0-5.0-2.139","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","86","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","285","623722","0.0-5.0-1.140","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","85","616","0.5","0.1","1","3","",""
"animation","286","625010","0.0-5.0-2.140","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","85","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":297},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":503},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1089},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","287","625642","0.0-5.0-1.141","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","84","629","0.5","0.1","3","2","",""
"animation","288","626929","0.0-5.0-2.141","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","84","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","289","627366","0.0-5.0-1.142","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","435","","","","choice","","","img/2to1/1.png","1","83","293","0.5","0.1","2","1","",""
"animation","290","628654","0.0-5.0-2.142","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","83","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","291","628947","0.0-5.0-1.143","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","82","291","0.5","0.1","1","2","",""
"animation","292","630235","0.0-5.0-2.143","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","82","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","293","630297","0.0-5.0-1.144","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","61","","","","choice","","","img/2to1/1.png","2","81","289","0.5","0.1","2","3","",""
"animation","294","631586","0.0-5.0-2.144","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","81","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":198},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","295","632649","0.0-5.0-1.145","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","80","1062","0.5","0.1","3","1","",""
"animation","296","633937","0.0-5.0-2.145","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","80","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","297","634495","0.0-5.0-1.146","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","79","556","0.5","0.1","1","3","",""
"animation","298","635783","0.0-5.0-2.146","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","79","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","299","636317","0.0-5.0-1.147","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","78","532","0.5","0.1","3","1","",""
"animation","300","637606","0.0-5.0-2.147","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","78","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":792},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","301","638877","0.0-5.0-1.148","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","77","1269","0.5","0.1","1","3","",""
"animation","302","640165","0.0-5.0-2.148","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","77","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":891},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1089},{""stimulus"":""img/1to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","303","640384","0.0-5.0-1.149","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","76","218","0.5","0.1","3","1","",""
"animation","304","641673","0.0-5.0-2.149","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","76","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":891},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","305","641871","0.0-5.0-1.150","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","75","197","0.5","0.1","1","2","",""
"animation","306","643159","0.0-5.0-2.150","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","75","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
